microbe	metabolite	edge_type	microbe_Chia_name	microbe_ID	metabolite_Chia_name	metabolite_ID
Bacteroides pectinophilus ATCC 43243	D-glucose	5	Bacteroides pectinophilus	130	D-Glucose (Glucose)	2068
Bacteroides pectinophilus ATCC 43243	D-glucuronate	5	Bacteroides pectinophilus	130	D-Glucuronic acid (D-Glucuronate)	2069
Bacteroides pectinophilus ATCC 43243	L-glutamine	5	Bacteroides pectinophilus	130	L-Glutamine (D-Glutamine, Glutamine)	2134
Bacteroides pectinophilus ATCC 43243	L-glutamate(1-)	5	Bacteroides pectinophilus	130	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	2133
Bacteroides pectinophilus ATCC 43243	Glycine	5	Bacteroides pectinophilus	130	L-Glycine (Glycine)	2135
Bacteroides pectinophilus ATCC 43243	Hexadecanoate (n-C16:0)	5	Bacteroides pectinophilus	130	Palmitate (Palmitic acid, Hexadecanoic acid, Hexadecanoate)	2189
Bacteroides pectinophilus ATCC 43243	L-histidine	5	Bacteroides pectinophilus	130	L-Histidine (Histidine)	2136
Bacteroides pectinophilus ATCC 43243	L-isoleucine	5	Bacteroides pectinophilus	130	L-Isoleucine (Isoleucine)	2140
Bacteroides pectinophilus ATCC 43243	L-leucine	5	Bacteroides pectinophilus	130	L-Leucine (Leucine)	2142
Bacteroides pectinophilus ATCC 43243	L-lysinium(1+)	5	Bacteroides pectinophilus	130	L-Lysine (Lysine, D-Lysine)	2143
Bacteroides pectinophilus ATCC 43243	Maltose	5	Bacteroides pectinophilus	130	Maltose	2161
Bacteroides pectinophilus ATCC 43243	methanol	5	Bacteroides pectinophilus	130	Methanol	2166
Bacteroides pectinophilus ATCC 43243	L-methionine	5	Bacteroides pectinophilus	130	L-Methionine (D-Methionine)	2145
Bacteroides pectinophilus ATCC 43243	Nicotinate	5	Bacteroides pectinophilus	130	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Bacteroides pectinophilus ATCC 43243	Ammonium	5	Bacteroides pectinophilus	130	NH3 (Ammonia, NH4+, Ammonium)	2178
Bacteroides pectinophilus ATCC 43243	octadecanoate (n-C18:0)	5	Bacteroides pectinophilus	130	Stearic acid (Stearate, Octadecanoate)	2216
Bacteroides pectinophilus ATCC 43243	pectins	5	Bacteroides pectinophilus	130	Pectin	2191
Bacteroides pectinophilus ATCC 43243	Phenylalanine	5	Bacteroides pectinophilus	130	L-Phenylalanine (Phenylalanine, D-Phenylalanine)	2147
Bacteroides pectinophilus ATCC 43243	propionate	5	Bacteroides pectinophilus	130	Propanoate (Propionate)	2201
Bacteroides pectinophilus ATCC 43243	L-proline	5	Bacteroides pectinophilus	130	L-Proline (Proline, D-Proline)	2148
Bacteroides pectinophilus ATCC 43243	Putrescine	5	Bacteroides pectinophilus	130	Putrescine	2203
Bacteroides pectinophilus ATCC 43243	Pyridoxal	5	Bacteroides pectinophilus	130	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	2204
Bacteroides pectinophilus ATCC 43243	Riboflavin	5	Bacteroides pectinophilus	130	Riboflavin (Vitamin B2)	2210
Bacteroides pectinophilus ATCC 43243	Serine	5	Bacteroides pectinophilus	130	L-Serine (Serine, D-Serine)	2151
Bacteroides pectinophilus ATCC 43243	sulfate	5	Bacteroides pectinophilus	130	Sulfate (Sulfuric acid)	2219
Bacteroides pectinophilus ATCC 43243	Spermidine	5	Bacteroides pectinophilus	130	Spermidine	2212
Bacteroides pectinophilus ATCC 43243	Succinate	5	Bacteroides pectinophilus	130	Succinate	2217
Bacteroides pectinophilus ATCC 43243	L-threonine	5	Bacteroides pectinophilus	130	L-Threonine (Threonine)	2153
Bacteroides pectinophilus ATCC 43243	thiosulfate(2-)	2	Bacteroides pectinophilus	130	Thiosulfate	2227
Bacteroides pectinophilus ATCC 43243	tetradecanoate (n-C14:0)	5	Bacteroides pectinophilus	130	Myristic acid (Tetradecanoic acid, Tetradecanoate)	2171
Bacteroides pectinophilus ATCC 43243	L-tyrosine	5	Bacteroides pectinophilus	130	L-Tyrosine (Tyrosine)	2155
Bacteroides pectinophilus ATCC 43243	Urea	5	Bacteroides pectinophilus	130	Urea	2238
Bacteroides pectinophilus ATCC 43243	L-valine	5	Bacteroides pectinophilus	130	L-Valine (Valine, D-Valine)	2156
Bacteroides pectinophilus ATCC 43243	Xanthine	5	Bacteroides pectinophilus	130	Xanthine	2241
Streptococcus australis ATCC 700641	2-Oxobutanoate	5	Streptococcus australis	1045	2-Oxobutyrate (Alpha-ketobutyrate, 2-Oxobutanoate)	2008
Streptococcus australis ATCC 700641	acetaldehyde	5	Streptococcus australis	1045	Acetaldehyde	2013
Streptococcus australis ATCC 700641	N-acetyl-D-glucosamine	5	Streptococcus australis	1045	N-Acetyl-D-Glucosamine (N-Acetylglucosamine)	2172
Streptococcus australis ATCC 700641	acetate	5	Streptococcus australis	1045	Acetate	2014
Streptococcus australis ATCC 700641	Adenine	5	Streptococcus australis	1045	Adenine	2017
Streptococcus australis ATCC 700641	Adenosine	5	Streptococcus australis	1045	Adenosine	2018
Streptococcus australis ATCC 700641	L-alanine	5	Streptococcus australis	1045	L-Alanine (D-Alanine, Alanine)	2125
Streptococcus australis ATCC 700641	L-arabinose	5	Streptococcus australis	1045	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	2060
Streptococcus australis ATCC 700641	L-argininium(1+)	5	Streptococcus australis	1045	L-Arginine (Arginine)	2127
Streptococcus australis ATCC 700641	L-asparagine	5	Streptococcus australis	1045	L-Asparagine (Asparagine)	2128
Streptococcus australis ATCC 700641	L-aspartate(1-)	5	Streptococcus australis	1045	L-Aspartate (Aspartate, D-Aspartate)	2129
Streptococcus australis ATCC 700641	Biotin	5	Streptococcus australis	1045	Biotin (Vitamin B7)	2035
Streptococcus australis ATCC 700641	cellobiose	5	Streptococcus australis	1045	Cellobiose	2043
Streptococcus australis ATCC 700641	cytosine	5	Streptococcus australis	1045	Cytosine	2059
Streptococcus australis ATCC 700641	L-cysteine	5	Streptococcus australis	1045	L-Cysteine (Cysteine, D-Cysteine)	2131
Streptococcus australis ATCC 700641	Cytidine	5	Streptococcus australis	1045	Cytidine	2058
Streptococcus australis ATCC 700641	ethanol	5	Streptococcus australis	1045	Ethanol	2089
Streptococcus australis ATCC 700641	Folate	5	Streptococcus australis	1045	Folic acid (Folate, Vitamin B9)	2091
Streptococcus australis ATCC 700641	Formate	5	Streptococcus australis	1045	Formate	2093
Streptococcus australis ATCC 700641	D-Fructose	5	Streptococcus australis	1045	D-Fructose (Fructose)	2061
Streptococcus australis ATCC 700641	D-Galactose	5	Streptococcus australis	1045	D-Galactose	2064
Streptococcus australis ATCC 700641	galactitol	2	Streptococcus australis	1045	Galactitol (Dulcitol)	2097
Streptococcus australis ATCC 700641	D-Glucosamine	5	Streptococcus australis	1045	D-Glucosamine (Glucosamine)	2067
Streptococcus australis ATCC 700641	D-glucose	5	Streptococcus australis	1045	D-Glucose (Glucose)	2068
Streptococcus australis ATCC 700641	L-glutamine	5	Streptococcus australis	1045	L-Glutamine (D-Glutamine, Glutamine)	2134
Streptococcus australis ATCC 700641	L-glutamate(1-)	5	Streptococcus australis	1045	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	2133
Streptococcus australis ATCC 700641	Glycine	5	Streptococcus australis	1045	L-Glycine (Glycine)	2135
Streptococcus australis ATCC 700641	glycine betaine	5	Streptococcus australis	1045	Betaine (Glycine betaine)	2033
Streptococcus australis ATCC 700641	Glycerol	5	Streptococcus australis	1045	Glycerol	2098
Streptococcus australis ATCC 700641	Guanine	5	Streptococcus australis	1045	Guanine	2105
Streptococcus australis ATCC 700641	L-histidine	5	Streptococcus australis	1045	L-Histidine (Histidine)	2136
Streptococcus australis ATCC 700641	L-isoleucine	5	Streptococcus australis	1045	L-Isoleucine (Isoleucine)	2140
Streptococcus australis ATCC 700641	Inosine	5	Streptococcus australis	1045	Inosine	2116
Streptococcus australis ATCC 700641	Lactose	5	Streptococcus australis	1045	Lactose	2157
Streptococcus australis ATCC 700641	L-leucine	5	Streptococcus australis	1045	L-Leucine (Leucine)	2142
Streptococcus australis ATCC 700641	L-lysinium(1+)	5	Streptococcus australis	1045	L-Lysine (Lysine, D-Lysine)	2143
Streptococcus australis ATCC 700641	Maltose	5	Streptococcus australis	1045	Maltose	2161
Streptococcus australis ATCC 700641	D-Mannose	5	Streptococcus australis	1045	D-Mannose (Mannose)	2072
Streptococcus australis ATCC 700641	L-methionine	2	Streptococcus australis	1045	L-Methionine (D-Methionine)	2145
Streptococcus australis ATCC 700641	L-methionine	5	Streptococcus australis	1045	L-Methionine (D-Methionine)	2145
Streptococcus australis ATCC 700641	D-Mannitol	5	Streptococcus australis	1045	D-Mannitol (Mannitol)	2071
Streptococcus australis ATCC 700641	Menaquinone 8	5	Streptococcus australis	1045	Menaquinone (Vitamin K2)	2163
Streptococcus australis ATCC 700641	Nicotinate	5	Streptococcus australis	1045	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Streptococcus australis ATCC 700641	Ammonium	5	Streptococcus australis	1045	NH3 (Ammonia, NH4+, Ammonium)	2178
Streptococcus australis ATCC 700641	Nitrite	5	Streptococcus australis	1045	Nitrite	2182
Streptococcus australis ATCC 700641	Nitrate	2	Streptococcus australis	1045	Nitrate	2180
Streptococcus australis ATCC 700641	Ornithine	5	Streptococcus australis	1045	L-Ornithine (Ornithine)	2146
Streptococcus australis ATCC 700641	Phenylalanine	5	Streptococcus australis	1045	L-Phenylalanine (Phenylalanine, D-Phenylalanine)	2147
Streptococcus australis ATCC 700641	propionate	5	Streptococcus australis	1045	Propanoate (Propionate)	2201
Streptococcus australis ATCC 700641	L-proline	5	Streptococcus australis	1045	L-Proline (Proline, D-Proline)	2148
Streptococcus australis ATCC 700641	Putrescine	5	Streptococcus australis	1045	Putrescine	2203
Streptococcus australis ATCC 700641	Pyridoxal	5	Streptococcus australis	1045	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	2204
Streptococcus australis ATCC 700641	Riboflavin	5	Streptococcus australis	1045	Riboflavin (Vitamin B2)	2210
Streptococcus australis ATCC 700641	Serine	5	Streptococcus australis	1045	L-Serine (Serine, D-Serine)	2151
Streptococcus australis ATCC 700641	sulfate	5	Streptococcus australis	1045	Sulfate (Sulfuric acid)	2219
Streptococcus australis ATCC 700641	Spermidine	5	Streptococcus australis	1045	Spermidine	2212
Streptococcus australis ATCC 700641	Succinate	5	Streptococcus australis	1045	Succinate	2217
Streptococcus australis ATCC 700641	Sucrose	5	Streptococcus australis	1045	Sucrose	2218
Streptococcus australis ATCC 700641	Thiamin	5	Streptococcus australis	1045	Thiamine (Vitamin B1, Thiamin)	2226
Streptococcus australis ATCC 700641	L-threonine	5	Streptococcus australis	1045	L-Threonine (Threonine)	2153
Streptococcus australis ATCC 700641	Thymidine	5	Streptococcus australis	1045	Thymidine	2228
Streptococcus australis ATCC 700641	Trehalose	5	Streptococcus australis	1045	Trehalose	2231
Streptococcus australis ATCC 700641	L-tyrosine	5	Streptococcus australis	1045	L-Tyrosine (Tyrosine)	2155
Streptococcus australis ATCC 700641	uracil	5	Streptococcus australis	1045	Uracil	2237
Streptococcus australis ATCC 700641	Uridine	5	Streptococcus australis	1045	Uridine	2239
Streptococcus australis ATCC 700641	L-valine	5	Streptococcus australis	1045	L-Valine (Valine, D-Valine)	2156
Streptococcus australis ATCC 700641	Xanthine	5	Streptococcus australis	1045	Xanthine	2241
Klebsiella pneumoniae pneumoniae MGH78578	(S)-propane-1,2-diol	5	Klebsiella pneumoniae	570	1,2-propanediol (Propene diol, Propylene glycol, [R]-1,2-propanediol, [R]-propane-1,2-diol, [S]-1,2-propanediol, [S]-propane-1,2-diol)	2004
Klebsiella pneumoniae pneumoniae MGH78578	Propane-1,3-diol	5	Klebsiella pneumoniae	570	1,3-Propanediol	2005
Klebsiella pneumoniae pneumoniae MGH78578	acetaldehyde	5	Klebsiella pneumoniae	570	Acetaldehyde	2013
Klebsiella pneumoniae pneumoniae MGH78578	N-acetyl-D-glucosamine	5	Klebsiella pneumoniae	570	N-Acetyl-D-Glucosamine (N-Acetylglucosamine)	2172
Klebsiella pneumoniae pneumoniae MGH78578	(R)-Acetoin	5	Klebsiella pneumoniae	570	Acetoin (3-hydroxybutanone, acetyl methyl carbinol, [R]-Acetoin)	2015
Klebsiella pneumoniae pneumoniae MGH78578	acetate	5	Klebsiella pneumoniae	570	Acetate	2014
Klebsiella pneumoniae pneumoniae MGH78578	Adenosine	5	Klebsiella pneumoniae	570	Adenosine	2018
Klebsiella pneumoniae pneumoniae MGH78578	Adenosylcobalamin	5	Klebsiella pneumoniae	570	Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III])	2019
Klebsiella pneumoniae pneumoniae MGH78578	2-Oxoglutarate	5	Klebsiella pneumoniae	570	alpha-ketoglutarate (2-oxoglutarate)	2022
Klebsiella pneumoniae pneumoniae MGH78578	L-alanine	5	Klebsiella pneumoniae	570	L-Alanine (D-Alanine, Alanine)	2125
Klebsiella pneumoniae pneumoniae MGH78578	L-arabinose	5	Klebsiella pneumoniae	570	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	2060
Klebsiella pneumoniae pneumoniae MGH78578	L-argininium(1+)	5	Klebsiella pneumoniae	570	L-Arginine (Arginine)	2127
Klebsiella pneumoniae pneumoniae MGH78578	L-asparagine	5	Klebsiella pneumoniae	570	L-Asparagine (Asparagine)	2128
Klebsiella pneumoniae pneumoniae MGH78578	L-aspartate(1-)	5	Klebsiella pneumoniae	570	L-Aspartate (Aspartate, D-Aspartate)	2129
Klebsiella pneumoniae pneumoniae MGH78578	R_R__2_3_Butanediol	5	Klebsiella pneumoniae	570	[R,R]-2,3-Butanediol ([R,R]-Butanediol, [S,S]-2,3-Butanediol, [S,S]-Butanediol)	2001
Klebsiella pneumoniae pneumoniae MGH78578	Biotin	5	Klebsiella pneumoniae	570	Biotin (Vitamin B7)	2035
Klebsiella pneumoniae pneumoniae MGH78578	L-lysinium(1+)	5	Klebsiella pneumoniae	570	L-Lysine (Lysine, D-Lysine)	2143
Klebsiella pneumoniae pneumoniae MGH78578	cellobiose	5	Klebsiella pneumoniae	570	Cellobiose	2043
Klebsiella pneumoniae pneumoniae MGH78578	Choline	5	Klebsiella pneumoniae	570	Choline	2050
Klebsiella pneumoniae pneumoniae MGH78578	cytosine	5	Klebsiella pneumoniae	570	Cytosine	2059
Klebsiella pneumoniae pneumoniae MGH78578	L-cysteine	5	Klebsiella pneumoniae	570	L-Cysteine (Cysteine, D-Cysteine)	2131
Klebsiella pneumoniae pneumoniae MGH78578	Cytidine	5	Klebsiella pneumoniae	570	Cytidine	2058
Klebsiella pneumoniae pneumoniae MGH78578	laurate	5	Klebsiella pneumoniae	570	Dodecanoate (Lauric acid, Laureate)	2087
Klebsiella pneumoniae pneumoniae MGH78578	Dimethyl sulfide	5	Klebsiella pneumoniae	570	Dimethyl sulfide (Methyl sulfide)	2084
Klebsiella pneumoniae pneumoniae MGH78578	Serine	5	Klebsiella pneumoniae	570	L-Serine (Serine, D-Serine)	2151
Klebsiella pneumoniae pneumoniae MGH78578	ethanol	5	Klebsiella pneumoniae	570	Ethanol	2089
Klebsiella pneumoniae pneumoniae MGH78578	Citrate	5	Klebsiella pneumoniae	570	Citrate	2053
Klebsiella pneumoniae pneumoniae MGH78578	Formate	5	Klebsiella pneumoniae	570	Formate	2093
Klebsiella pneumoniae pneumoniae MGH78578	D-Fructose	5	Klebsiella pneumoniae	570	D-Fructose (Fructose)	2061
Klebsiella pneumoniae pneumoniae MGH78578	L-fucose	5	Klebsiella pneumoniae	570	L-Fucose	2132
Klebsiella pneumoniae pneumoniae MGH78578	D-Galactose	5	Klebsiella pneumoniae	570	D-Galactose	2064
Klebsiella pneumoniae pneumoniae MGH78578	galactitol	2	Klebsiella pneumoniae	570	Galactitol (Dulcitol)	2097
Klebsiella pneumoniae pneumoniae MGH78578	D-Galacturonate	5	Klebsiella pneumoniae	570	D-Galacturonate	2065
Klebsiella pneumoniae pneumoniae MGH78578	D-glucose	5	Klebsiella pneumoniae	570	D-Glucose (Glucose)	2068
Klebsiella pneumoniae pneumoniae MGH78578	D-gluconate	5	Klebsiella pneumoniae	570	D-Gluconate (D-Gluconic acid) (Gluconate)	2066
Klebsiella pneumoniae pneumoniae MGH78578	D-glucuronate	5	Klebsiella pneumoniae	570	D-Glucuronic acid (D-Glucuronate)	2069
Klebsiella pneumoniae pneumoniae MGH78578	L-glutamine	5	Klebsiella pneumoniae	570	L-Glutamine (D-Glutamine, Glutamine)	2134
Klebsiella pneumoniae pneumoniae MGH78578	L-glutamate(1-)	5	Klebsiella pneumoniae	570	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	2133
Klebsiella pneumoniae pneumoniae MGH78578	Glycine	5	Klebsiella pneumoniae	570	L-Glycine (Glycine)	2135
Klebsiella pneumoniae pneumoniae MGH78578	glycine betaine	5	Klebsiella pneumoniae	570	Betaine (Glycine betaine)	2033
Klebsiella pneumoniae pneumoniae MGH78578	Glycerol	5	Klebsiella pneumoniae	570	Glycerol	2098
Klebsiella pneumoniae pneumoniae MGH78578	Guanosine	5	Klebsiella pneumoniae	570	Guanosine	2106
Klebsiella pneumoniae pneumoniae MGH78578	Hydrogen	5	Klebsiella pneumoniae	570	H2 (Hydrogen)	2107
Klebsiella pneumoniae pneumoniae MGH78578	Hydrogen sulfide	5	Klebsiella pneumoniae	570	H2S (HS-)	2109
Klebsiella pneumoniae pneumoniae MGH78578	Hexadecanoate (n-C16:0)	5	Klebsiella pneumoniae	570	Palmitate (Palmitic acid, Hexadecanoic acid, Hexadecanoate)	2189
Klebsiella pneumoniae pneumoniae MGH78578	L-histidine	5	Klebsiella pneumoniae	570	L-Histidine (Histidine)	2136
Klebsiella pneumoniae pneumoniae MGH78578	L-isoleucine	5	Klebsiella pneumoniae	570	L-Isoleucine (Isoleucine)	2140
Klebsiella pneumoniae pneumoniae MGH78578	Inosine	5	Klebsiella pneumoniae	570	Inosine	2116
Klebsiella pneumoniae pneumoniae MGH78578	Lactose	5	Klebsiella pneumoniae	570	Lactose	2157
Klebsiella pneumoniae pneumoniae MGH78578	L-leucine	5	Klebsiella pneumoniae	570	L-Leucine (Leucine)	2142
Klebsiella pneumoniae pneumoniae MGH78578	(S)-malate(2-)	5	Klebsiella pneumoniae	570	L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate)	2144
Klebsiella pneumoniae pneumoniae MGH78578	Maltose	5	Klebsiella pneumoniae	570	Maltose	2161
Klebsiella pneumoniae pneumoniae MGH78578	D-Mannose	5	Klebsiella pneumoniae	570	D-Mannose (Mannose)	2072
Klebsiella pneumoniae pneumoniae MGH78578	Melibiose	5	Klebsiella pneumoniae	570	Melibiose	2162
Klebsiella pneumoniae pneumoniae MGH78578	L-methionine	2	Klebsiella pneumoniae	570	L-Methionine (D-Methionine)	2145
Klebsiella pneumoniae pneumoniae MGH78578	L-methionine	5	Klebsiella pneumoniae	570	L-Methionine (D-Methionine)	2145
Klebsiella pneumoniae pneumoniae MGH78578	D-Mannitol	5	Klebsiella pneumoniae	570	D-Mannitol (Mannitol)	2071
Klebsiella pneumoniae pneumoniae MGH78578	Nicotinate	5	Klebsiella pneumoniae	570	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	2179
Klebsiella pneumoniae pneumoniae MGH78578	Ammonium	5	Klebsiella pneumoniae	570	NH3 (Ammonia, NH4+, Ammonium)	2178
Klebsiella pneumoniae pneumoniae MGH78578	Nitrite	5	Klebsiella pneumoniae	570	Nitrite	2182
Klebsiella pneumoniae pneumoniae MGH78578	Nitrate	2	Klebsiella pneumoniae	570	Nitrate	2180
Klebsiella pneumoniae pneumoniae MGH78578	octadecanoate (n-C18:0)	5	Klebsiella pneumoniae	570	Stearic acid (Stearate, Octadecanoate)	2216
Klebsiella pneumoniae pneumoniae MGH78578	Ornithine	5	Klebsiella pneumoniae	570	L-Ornithine (Ornithine)	2146
Klebsiella pneumoniae pneumoniae MGH78578	oxalate(2-)	5	Klebsiella pneumoniae	570	Oxalate	2186
Klebsiella pneumoniae pneumoniae MGH78578	Phenylalanine	5	Klebsiella pneumoniae	570	L-Phenylalanine (Phenylalanine, D-Phenylalanine)	2147
Klebsiella pneumoniae pneumoniae MGH78578	Phenylpropanoate	5	Klebsiella pneumoniae	570	3-phenylpropionic acid (Phenylpropanoate, 3-phenylpropionate)	2009
Klebsiella pneumoniae pneumoniae MGH78578	L-proline	5	Klebsiella pneumoniae	570	L-Proline (Proline, D-Proline)	2148
Klebsiella pneumoniae pneumoniae MGH78578	Putrescine	5	Klebsiella pneumoniae	570	Putrescine	2203
Klebsiella pneumoniae pneumoniae MGH78578	Pyridoxal	5	Klebsiella pneumoniae	570	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	2204
Klebsiella pneumoniae pneumoniae MGH78578	Raffinose	5	Klebsiella pneumoniae	570	Raffinose	2206
Klebsiella pneumoniae pneumoniae MGH78578	D-ribose	5	Klebsiella pneumoniae	570	D-Ribose (Ribose)	2074
Klebsiella pneumoniae pneumoniae MGH78578	Riboflavin	5	Klebsiella pneumoniae	570	Riboflavin (Vitamin B2)	2210
Klebsiella pneumoniae pneumoniae MGH78578	L-Rhamnose	5	Klebsiella pneumoniae	570	L-Rhamnose (Rhamnose, D-Rhamnose)	2149
Klebsiella pneumoniae pneumoniae MGH78578	Serine	5	Klebsiella pneumoniae	570	L-Serine (Serine, D-Serine)	2151
Klebsiella pneumoniae pneumoniae MGH78578	sulfate	5	Klebsiella pneumoniae	570	Sulfate (Sulfuric acid)	2219
Klebsiella pneumoniae pneumoniae MGH78578	Spermidine	5	Klebsiella pneumoniae	570	Spermidine	2212
Klebsiella pneumoniae pneumoniae MGH78578	Stachyose	2	Klebsiella pneumoniae	570	Stachyose	2214
Klebsiella pneumoniae pneumoniae MGH78578	Succinate	5	Klebsiella pneumoniae	570	Succinate	2217
Klebsiella pneumoniae pneumoniae MGH78578	Sucrose	5	Klebsiella pneumoniae	570	Sucrose	2218
Klebsiella pneumoniae pneumoniae MGH78578	Taurine	2	Klebsiella pneumoniae	570	Taurine	2221
Klebsiella pneumoniae pneumoniae MGH78578	Thiamin	5	Klebsiella pneumoniae	570	Thiamine (Vitamin B1, Thiamin)	2226
Klebsiella pneumoniae pneumoniae MGH78578	L-threonine	5	Klebsiella pneumoniae	570	L-Threonine (Threonine)	2153
Klebsiella pneumoniae pneumoniae MGH78578	Thymidine	5	Klebsiella pneumoniae	570	Thymidine	2228
Klebsiella pneumoniae pneumoniae MGH78578	trimethylamine	5	Klebsiella pneumoniae	570	Trimethylamine	2233
Klebsiella pneumoniae pneumoniae MGH78578	Trimethylamine N-oxide	5	Klebsiella pneumoniae	570	Trimethylamine N-oxide (Trimethylamine-N-oxide)	2234
